unique_id,synapse_id,bouton,x_coord,y_coord,pr_total,pr_before,pr_after,unc_sum,brp_sum,unc_norm,brp_norm,ranking,genotype,nmj_id,treatment
1684,45,1,713.2229441,1160.33235,0.11299435,0.148148148,0.097560976,3328022,24437398,0.301911245,0.570705985,0,'WT','Octopamine_02','Octopamine'
1685,46,1,724.0335359,1143.898949,0.02259887,0.018518519,0.024390244,1776388,17037036,0.161150231,0.397879447,0,'WT','Octopamine_02','Octopamine'
1686,47,1,726.6793596,1124.90796,0.011299435,0,0.016260163,4017252,28078147,0.36443676,0.655731291,0,'WT','Octopamine_02','Octopamine'
1687,48,1,728.4083463,1174.5795,0.011299435,0,0.016260163,1429963,13740194,0.129723274,0.320885675,0,'WT','Octopamine_02','Octopamine'
1688,49,1,734.3906506,1108.646316,0.033898305,0,0.048780488,5423848,18437528,0.492040228,0.430586251,1,'WT','Octopamine_02','Octopamine'
1689,50,1,732.846482,1135.187621,0.005649718,0,0.008130081,5500147,27823732,0.498961915,0.649789735,0,'WT','Octopamine_02','Octopamine'
1690,51,1,740.6474614,1191.434908,0.02259887,0,0.032520325,1494079,15309434,0.135539744,0.357533384,1,'WT','Octopamine_02','Octopamine'
1691,52,1,755.9070246,1160.014337,0.02259887,0,0.032520325,1454288,13198934,0.131929988,0.3082452,1,'WT','Octopamine_02','Octopamine'
1692,53,1,756.0376921,1113.219838,0.06779661,0.166666667,0.024390244,5449004,28402646,0.494322328,0.663309574,0,'WT','Octopamine_02','Octopamine'
1693,54,1,761.250665,1098.565086,0.056497175,0.055555556,0.056910569,3107157,31684960,0.281874831,0.739964063,0,'WT','Octopamine_02','Octopamine'
1694,55,1,772.1763231,1139.987006,0.016949153,0,0.024390244,2850559,15383114,0.258596793,0.359254092,1,'WT','Octopamine_02','Octopamine'
1695,56,1,791.8801876,1131.916001,0.011299435,0,0.016260163,8566210,14985778,0.777108783,0.349974788,0,'WT','Octopamine_02','Octopamine'
1696,57,1,800.1388208,1071.477334,0.033898305,0.018518519,0.040650407,4955518,17622066,0.449554303,0.411542118,0,'WT','Octopamine_02','Octopamine'
1697,58,1,837.3186419,1054.554432,0.005649718,0,0.008130081,2961210,15829160,0.268634822,0.369670959,0,'WT','Octopamine_02','Octopamine'
1698,59,1,845.0891619,1045.448053,0.005649718,0,0.008130081,3529909,16034058,0.320226015,0.374456105,0,'WT','Octopamine_02','Octopamine'
1699,60,1,841.6131228,1089.539246,0.056497175,0.018518519,0.073170732,3633856,19824743,0.329655871,0.462982985,0,'WT','Octopamine_02','Octopamine'
1700,61,1,854.0755912,1105.012599,0.033898305,0,0.048780488,2849012,12593783,0.258456453,0.294112627,1,'WT','Octopamine_02','Octopamine'
1701,62,1,875.1191398,1039.112535,0.06779661,0.12962963,0.040650407,4469995,20182167,0.405508664,0.471330192,0,'WT','Octopamine_02','Octopamine'
1702,63,1,890.3507801,1081.504133,0.152542373,0.166666667,0.146341463,1627534,18530740,0.147646505,0.432763104,0,'WT','Octopamine_02','Octopamine'
1703,64,1,894.8704058,1022.223847,0.050847458,0.037037037,0.056910569,3430860,17064062,0.311240495,0.398510607,1,'WT','Octopamine_02','Octopamine'
1704,65,1,917.34632,1006.920707,0.04519774,0.018518519,0.056910569,4671000,21180692,0.423743421,0.49464954,0,'WT','Octopamine_02','Octopamine'
1705,66,1,916.6841281,1052.123918,0.011299435,0,0.016260163,991287,11388468,0.089927498,0.265963948,1,'WT','Octopamine_02','Octopamine'
1706,67,1,948.7282728,998.3093474,0.220338983,0.259259259,0.203252033,4395928,26738197,0.39878946,0.624438373,1,'WT','Octopamine_02','Octopamine'
1707,68,1,953.7460499,1037.235359,0,NaN,NaN,1275339,8125243,0.115696106,0.18975526,0,'WT','Octopamine_02','Octopamine'
1708,69,1,987.1929621,1029.000408,0.056497175,0.055555556,0.056910569,3723278,20778430,0.337768049,0.485255196,1,'WT','Octopamine_02','Octopamine'
1709,70,1,993.3872969,1003.74003,0.033898305,0.037037037,0.032520325,4569168,22260603,0.414505433,0.519869561,1,'WT','Octopamine_02','Octopamine'
1710,71,1,999.0930879,987.1169763,0.005649718,0,0.008130081,937944,15187348,0.085088332,0.354682213,1,'WT','Octopamine_02','Octopamine'
1711,72,1,1016.643291,974.0571484,0.028248588,0.018518519,0.032520325,7261085,25599367,0.658710554,0.597842371,0,'WT','Octopamine_02','Octopamine'
1712,73,1,1029.857669,973.7125507,0.203389831,0.277777778,0.170731707,4916275,29764259,0.445994259,0.695108405,0,'WT','Octopamine_02','Octopamine'
1713,74,1,1034.872417,1020.40234,0.016949153,0.018518519,0.016260163,2705850,22318830,0.245469093,0.521229382,0,'WT','Octopamine_02','Octopamine'
1714,75,1,1042.506493,1011.763323,0.011299435,0,0.016260163,3727670,18033988,0.338166482,0.42116206,0,'WT','Octopamine_02','Octopamine'
1715,76,1,1042.470831,942.2861133,0.056497175,0.018518519,0.073170732,6950627,42819593,0.630546448,1,0,'WT','Octopamine_02','Octopamine'
1716,77,1,1048.780356,983.1393755,0.005649718,0,0.008130081,2274402,14182917,0.206329027,0.331224937,0,'WT','Octopamine_02','Octopamine'
1717,78,1,1045.374755,971.3162888,0.039548023,0.074074074,0.024390244,4533042,28073606,0.411228157,0.655625241,0,'WT','Octopamine_02','Octopamine'
1718,79,1,1051.825627,783.9138388,0.073446328,0.055555556,0.081300813,1351784,16947409,0.122631038,0.395786317,1,'WT','Octopamine_02','Octopamine'
1719,80,1,1054.201613,813.0297754,0.062146893,0.055555556,0.06504065,2136868,15827156,0.193852228,0.369624158,1,'WT','Octopamine_02','Octopamine'
1720,81,1,1069.991387,755.8571048,0.073446328,0.037037037,0.089430894,3062170,21085752,0.277793704,0.492432331,0,'WT','Octopamine_02','Octopamine'
1721,82,1,1068.759147,958.1396887,0.02259887,0.037037037,0.016260163,2438866,17873879,0.221248859,0.417422907,1,'WT','Octopamine_02','Octopamine'
1722,83,1,1075.122395,1018.903744,0.028248588,0.037037037,0.024390244,3832405,26316356,0.347667824,0.614586785,1,'WT','Octopamine_02','Octopamine'
1723,84,1,1081.215261,937.0956959,0.039548023,0.055555556,0.032520325,971794,24380326,0.088159134,0.569373137,0,'WT','Octopamine_02','Octopamine'
1724,85,1,1082.493865,706.0497854,0.039548023,0.037037037,0.040650407,3965096,14458785,0.359705276,0.337667502,1,'WT','Octopamine_02','Octopamine'
1725,86,1,1097.753017,758.0749101,0.107344633,0.148148148,0.089430894,2614858,19707969,0.237214488,0.460255869,0,'WT','Octopamine_02','Octopamine'
1726,87,1,1093.370517,936.5405095,0.344632768,0.407407407,0.317073171,2978650,24704731,0.270216943,0.576949225,0,'WT','Octopamine_02','Octopamine'
1727,88,1,1099.370972,1022.997937,0.231638418,0.425925926,0.146341463,5403269,21733871,0.490173344,0.507568369,1,'WT','Octopamine_02','Octopamine'
1728,89,1,1106.245203,1008.115387,0.011299435,0,0.016260163,3929404,20836096,0.356467371,0.486601916,0,'WT','Octopamine_02','Octopamine'
1729,90,1,1108.122627,709.8598118,0.079096045,0.018518519,0.105691057,3335822,20170151,0.302618845,0.471049573,1,'WT','Octopamine_02','Octopamine'
1730,91,1,1116.404101,975.5942436,0.016949153,0,0.024390244,3462106,33367462,0.314075067,0.77925687,0,'WT','Octopamine_02','Octopamine'
1731,92,1,1117.668969,632.6556815,0.322033898,0.296296296,0.333333333,5090929,29934229,0.461838508,0.69907785,1,'WT','Octopamine_02','Octopamine'
1732,93,1,1121.3633,1025.271662,0.016949153,0,0.024390244,3121335,21407028,0.28316103,0.499935345,1,'WT','Octopamine_02','Octopamine'
1733,94,1,1121.416274,597.6707515,0.005649718,0,0.008130081,3368652,12418332,0.305597114,0.290015181,1,'WT','Octopamine_02','Octopamine'
1734,95,1,1132.50033,556.4332055,0.033898305,0.055555556,0.024390244,5289257,27915807,0.479830412,0.651940036,0,'WT','Octopamine_02','Octopamine'
1735,96,1,1131.168418,980.1748244,0,0,0,3617688,13670828,0.328189143,0.319265716,1,'WT','Octopamine_02','Octopamine'
1736,97,1,1147.922583,537.3237763,0.016949153,0,0.024390244,3789602,16471674,0.343784824,0.384676099,1,'WT','Octopamine_02','Octopamine'
1737,98,1,1144.552541,619.7270337,0.04519774,0.074074074,0.032520325,1588647,15152421,0.144118757,0.353866535,1,'WT','Octopamine_02','Octopamine'
1738,99,1,1146.660203,507.4365299,0.04519774,0.055555556,0.040650407,5141351,21050172,0.466412687,0.491601403,1,'WT','Octopamine_02','Octopamine'
1739,100,1,1155.848737,1020.20178,0.389830508,0.37037037,0.398373984,11023180,31367494,1,0.732550027,1,'WT','Octopamine_02','Octopamine'
1740,101,1,1150.086105,582.0844519,0.084745763,0.185185185,0.040650407,3151049,22669937,0.285856622,0.529429063,1,'WT','Octopamine_02','Octopamine'
1741,102,1,1158.6732,1035.943607,0.079096045,0.037037037,0.097560976,5436140,29459899,0.493155333,0.688000444,0,'WT','Octopamine_02','Octopamine'
1742,103,1,1167.7505,598.7737403,0.028248588,0.037037037,0.024390244,3107580,19507639,0.281913205,0.455577404,0,'WT','Octopamine_02','Octopamine'
1743,104,1,1166.519878,969.2743613,0.096045198,0.12962963,0.081300813,4354684,24162360,0.39504789,0.564282804,1,'WT','Octopamine_02','Octopamine'
1744,105,1,1178.179385,499.615275,0.062146893,0.111111111,0.040650407,8837654,27806820,0.80173362,0.649394776,0,'WT','Octopamine_02','Octopamine'
1745,106,1,1176.82855,585.9846925,0.04519774,0.018518519,0.056910569,2749629,21402859,0.249440633,0.499837983,0,'WT','Octopamine_02','Octopamine'
1746,107,1,1192.00752,985.9698011,0.016949153,0,0.024390244,3916192,14837601,0.355268806,0.346514293,1,'WT','Octopamine_02','Octopamine'
1747,108,1,1174.215344,543.4822549,0.016949153,0,0.024390244,5895987,26727231,0.534871698,0.624182276,1,'WT','Octopamine_02','Octopamine'
1748,109,1,1186.283589,486.9972722,0.011299435,0,0.016260163,2227476,13964997,0.202071997,0.326135678,0,'WT','Octopamine_02','Octopamine'
1749,110,1,1198.198622,551.9446674,0.271186441,0.259259259,0.276422764,9657617,30183441,0.87611896,0.704897896,0,'WT','Octopamine_02','Octopamine'
1750,111,1,1198.660671,1026.257131,0.011299435,0,0.016260163,4792568,19928867,0.434771817,0.465414676,1,'WT','Octopamine_02','Octopamine'
1751,112,1,1199.710387,512.1468516,0.050847458,0.018518519,0.06504065,5551380,29775395,0.503609666,0.695368473,0,'WT','Octopamine_02','Octopamine'
1752,113,1,1203.034763,497.7091597,0.101694915,0.092592593,0.105691057,7554637,24458191,0.685340981,0.57119158,0,'WT','Octopamine_02','Octopamine'
1753,114,1,1213.657517,984.4236278,0.011299435,0,0.016260163,1735117,15645556,0.157406211,0.365383109,1,'WT','Octopamine_02','Octopamine'
1754,115,1,1221.776582,1029.241486,0.050847458,0.055555556,0.048780488,4480116,34446778,0.406426821,0.804462994,0,'WT','Octopamine_02','Octopamine'
1755,116,1,1236.929519,1035.888904,0.016949153,0,0.024390244,3616384,31608100,0.328070847,0.73816909,0,'WT','Octopamine_02','Octopamine'
1756,117,1,1241.172995,382.4451867,0.050847458,0.037037037,0.056910569,4785741,25097157,0.434152486,0.586113861,0,'WT','Octopamine_02','Octopamine'
1757,118,1,1239.721254,971.6819393,0.016949153,0.037037037,0.008130081,4620839,22743715,0.419192919,0.531152059,0,'WT','Octopamine_02','Octopamine'
1758,119,1,1243.283127,986.3999753,0.04519774,0.037037037,0.048780488,5314633,21580093,0.48213247,0.50397707,1,'WT','Octopamine_02','Octopamine'
1759,120,1,1250.724244,249.0420444,0.056497175,0.018518519,0.073170732,6541663,15009446,0.593446084,0.350527526,1,'WT','Octopamine_02','Octopamine'
1760,121,1,1251.197776,413.3043192,0.050847458,0.018518519,0.06504065,2871533,14744774,0.260499511,0.34434643,1,'WT','Octopamine_02','Octopamine'
1761,122,1,1252.460622,273.9343678,0.084745763,0.111111111,0.073170732,6341129,25206726,0.575254056,0.588672713,1,'WT','Octopamine_02','Octopamine'
1762,123,1,1254.43381,355.0291396,0.028248588,0.037037037,0.024390244,4323389,25777863,0.392208873,0.60201093,0,'WT','Octopamine_02','Octopamine'
1763,124,1,1253.594312,213.5056538,0.163841808,0.148148148,0.170731707,5467552,27847891,0.496004964,0.65035394,0,'WT','Octopamine_02','Octopamine'
1764,125,1,1255.551043,344.4822242,0.056497175,0.055555556,0.056910569,4906764,24914885,0.445131441,0.581857119,0,'WT','Octopamine_02','Octopamine'
1765,126,1,1267.031236,379.9010627,0.09039548,0.037037037,0.113821138,9734031,18097501,0.88305108,0.42264533,1,'WT','Octopamine_02','Octopamine'
1766,127,1,1287.544579,1011.683998,0.039548023,0.018518519,0.048780488,2465550,16031077,0.223669576,0.374386487,1,'WT','Octopamine_02','Octopamine'
1767,128,1,1280.489099,248.0003307,0.389830508,0.203703704,0.471544715,8089177,29282362,0.73383334,0.683854281,1,'WT','Octopamine_02','Octopamine'
1768,129,1,1280.640366,353.011438,0.062146893,0.055555556,0.06504065,10069768,23946617,0.913508443,0.559244386,1,'WT','Octopamine_02','Octopamine'
1769,130,1,1292.464083,1030.753477,0.02259887,0,0.032520325,10337760,27803372,0.937820121,0.649314252,0,'WT','Octopamine_02','Octopamine'
1770,131,1,1289.451026,285.0741762,0.084745763,0.074074074,0.089430894,3615331,17132109,0.327975321,0.400099763,1,'WT','Octopamine_02','Octopamine'
1771,132,1,1298.394844,229.9105343,0.118644068,0.055555556,0.146341463,8222276,25387264,0.745907805,0.592888961,1,'WT','Octopamine_02','Octopamine'
1772,133,1,1301.464998,255.4518326,0.050847458,0.018518519,0.06504065,3136171,15237267,0.284506921,0.355848011,1,'WT','Octopamine_02','Octopamine'
1773,134,1,1306.7789,310.2078151,0.039548023,0.018518519,0.048780488,2959566,10627331,0.268485682,0.24818851,1,'WT','Octopamine_02','Octopamine'
1774,135,1,1304.202806,289.4749207,0.039548023,0.018518519,0.048780488,2616202,13706704,0.237336413,0.320103556,1,'WT','Octopamine_02','Octopamine'
1775,136,1,1315.286565,1005.617791,0.06779661,0.092592593,0.056910569,3299088,21139695,0.299286413,0.493692105,1,'WT','Octopamine_02','Octopamine'
1776,137,1,1316.63789,979.0332362,0.04519774,0.092592593,0.024390244,1216589,15477804,0.110366428,0.361465463,1,'WT','Octopamine_02','Octopamine'
1777,138,1,1334.141138,255.1996121,0.163841808,0.166666667,0.162601626,10322418,34609091,0.936428326,0.808253619,0,'WT','Octopamine_02','Octopamine'
1778,139,1,1334.455551,268.8477851,0.02259887,0,0.032520325,7609769,35653358,0.690342442,0.832641216,0,'WT','Octopamine_02','Octopamine'
1779,140,1,1338.762521,1030.80422,0.259887006,0.240740741,0.268292683,5800321,31374647,0.526193077,0.732717077,0,'WT','Octopamine_02','Octopamine'
1780,141,1,1397.080812,1073.348959,0.146892655,0.092592593,0.170731707,7693087,35434951,0.697900878,0.827540584,1,'WT','Octopamine_02','Octopamine'
1781,142,2,1215.234632,837.7753875,0.15819209,0.203703704,0.138211382,3291631,26756398,0.298609929,0.624863436,0,'WT','Octopamine_02','Octopamine'
1782,143,2,1219.819512,821.7914773,0.101694915,0.092592593,0.105691057,1405270,18126613,0.127483176,0.423325205,0,'WT','Octopamine_02','Octopamine'
1783,144,2,1224.995044,856.5201267,0.050847458,0.018518519,0.06504065,3118244,17344750,0.282880621,0.405065737,1,'WT','Octopamine_02','Octopamine'
1784,145,2,1227.711032,801.4487806,0.079096045,0.037037037,0.097560976,1710160,14149077,0.155142164,0.330434645,1,'WT','Octopamine_02','Octopamine'
1785,146,2,1236.802894,879.7906072,0.146892655,0.12962963,0.154471545,1412913,21134891,0.128176533,0.493579913,1,'WT','Octopamine_02','Octopamine'
1786,147,2,1246.326174,851.1338973,0.079096045,0.074074074,0.081300813,1554576,16106355,0.141027907,0.376144514,1,'WT','Octopamine_02','Octopamine'
1787,148,2,1254.044421,823.4537032,0.463276836,0.555555556,0.422764228,3125666,30887513,0.283553929,0.721340649,0,'WT','Octopamine_02','Octopamine'
1788,149,2,1263.388899,869.2913098,0.152542373,0.12962963,0.162601626,3360263,32808938,0.304836082,0.766213215,0,'WT','Octopamine_02','Octopamine'
1789,150,2,1265.719849,916.7746276,0.203389831,0.222222222,0.195121951,2926471,25108745,0.265483372,0.586384485,1,'WT','Octopamine_02','Octopamine'
1790,151,2,1274.872731,845.1761485,0.237288136,0.12962963,0.284552846,3389639,26669294,0.307501012,0.622829227,1,'WT','Octopamine_02','Octopamine'
1791,152,2,1275.782858,758.987708,0.740112994,0.5,0.845528455,5818446,22230051,0.527837339,0.519156056,1,'WT','Octopamine_02','Octopamine'
1792,153,2,1286.465182,871.031991,0.186440678,0.092592593,0.227642276,3149269,25216408,0.285695144,0.588898825,1,'WT','Octopamine_02','Octopamine'
1793,154,2,1280.79545,889.0095194,0.361581921,0.351851852,0.365853659,3572145,29732888,0.324057577,0.694375773,0,'WT','Octopamine_02','Octopamine'
1794,155,2,1288.879742,927.1137643,0.248587571,0.166666667,0.284552846,2384250,27357900,0.216294209,0.63891079,0,'WT','Octopamine_02','Octopamine'
1795,156,2,1306.715036,922.5564159,0.734463277,0.648148148,0.772357724,2218551,29772805,0.20126234,0.695307987,0,'WT','Octopamine_02','Octopamine'
1796,157,2,1326.903938,627.597062,0.310734463,0.148148148,0.382113821,5089985,25581668,0.46175287,0.597429032,1,'WT','Octopamine_02','Octopamine'
1797,158,2,1347.54177,649.718057,0.203389831,0.222222222,0.195121951,3211072,23503637,0.291301784,0.548899122,0,'WT','Octopamine_02','Octopamine'
1798,159,2,1336.848375,604.2549774,0.197740113,0.074074074,0.25203252,2316953,12186308,0.210189165,0.28459654,1,'WT','Octopamine_02','Octopamine'
1799,160,2,1365.275281,629.5701997,0.203389831,0.259259259,0.178861789,3043604,23242440,0.276109435,0.542799181,0,'WT','Octopamine_02','Octopamine'
1800,161,2,1370.959648,612.897967,0.508474576,0.5,0.512195122,5728701,22406609,0.519695859,0.523279355,0,'WT','Octopamine_02','Octopamine'
1801,1,1,132.6181947,2196.022353,0.057692308,0.033707865,0.075630252,11540758,13251991,0.556042085,0.288105857,0,'WT','Octopamine_03','Octopamine'
1802,2,1,141.4182253,2210.574673,0.081730769,0.02247191,0.12605042,5574765,15214276,0.268596218,0.330767055,1,'WT','Octopamine_03','Octopamine'
1803,3,1,163.99174,2189.090165,0.014423077,0,0.025210084,10678288,22465227,0.514487655,0.488406873,0,'WT','Octopamine_03','Octopamine'
1804,4,1,164.1808371,2124.235648,0.009615385,0,0.016806723,10181110,28400912,0.490533258,0.617452057,0,'WT','Octopamine_03','Octopamine'
1805,5,1,171.7963164,2196.842012,0.024038462,0.02247191,0.025210084,5847877,19159779,0.281754952,0.416544544,0,'WT','Octopamine_03','Octopamine'
1806,6,1,174.5950056,2129.017356,0.028846154,0.02247191,0.033613445,12855493,33087716,0.61938697,0.719345854,0,'WT','Octopamine_03','Octopamine'
1807,7,1,178.2949426,2087.734888,0.033653846,0.011235955,0.050420168,6460847,16694210,0.311288291,0.362941665,0,'WT','Octopamine_03','Octopamine'
1808,8,1,181.7716699,2116.915506,0.019230769,0.011235955,0.025210084,7076105,23948768,0.340931867,0.520659902,0,'WT','Octopamine_03','Octopamine'
1809,9,1,183.9844561,2102.057906,0.048076923,0.011235955,0.075630252,9910508,20509269,0.477495458,0.445883228,0,'WT','Octopamine_03','Octopamine'
1810,10,1,192.2515313,2086.401489,0.009615385,0.011235955,0.008403361,9322163,18746293,0.44914857,0.407555123,0,'WT','Octopamine_03','Octopamine'
1811,11,1,195.703407,2108.921933,0.004807692,0,0.008403361,9231015,16048669,0.444756993,0.348907235,0,'WT','Octopamine_03','Octopamine'
1812,12,1,210.6677083,2170.415479,0.024038462,0.033707865,0.016806723,7859216,19199199,0.378662723,0.417401558,0,'WT','Octopamine_03','Octopamine'
1813,13,1,210.7090846,2073.699741,0.048076923,0,0.084033613,5359680,14226381,0.258233267,0.309289653,1,'WT','Octopamine_03','Octopamine'
1814,14,1,217.7467395,2143.698502,0.052884615,0.033707865,0.067226891,19430579,45920782,0.936179378,0.998344042,0,'WT','Octopamine_03','Octopamine'
1815,15,1,220.5569033,2108.693289,0.052884615,0.033707865,0.067226891,11695533,23102781,0.563499256,0.502267661,0,'WT','Octopamine_03','Octopamine'
1816,16,1,214.0798716,2158.336516,0.019230769,0,0.033613445,5937074,16404650,0.286052528,0.356646466,0,'WT','Octopamine_03','Octopamine'
1817,17,1,222.8862045,2151.433739,0.028846154,0.04494382,0.016806723,12442861,32653166,0.599506061,0.709898489,0,'WT','Octopamine_03','Octopamine'
1818,18,1,229.5836684,2131.743781,0.052884615,0.02247191,0.075630252,5752696,22997742,0.277169063,0.499984053,0,'WT','Octopamine_03','Octopamine'
1819,19,1,229.6396768,2142.898773,0,NaN,NaN,5223306,15762501,0.251662669,0.342685779,0,'WT','Octopamine_03','Octopamine'
1820,20,1,271.9664569,2121.920286,0.038461538,0.02247191,0.050420168,15503812,25386754,0.746984898,0.551922539,0,'WT','Octopamine_03','Octopamine'
1821,21,1,273.9781541,2193.337317,0.009615385,0,0.016806723,4863659,11253342,0.234334616,0.244654086,0,'WT','Octopamine_03','Octopamine'
1822,22,1,279.6804543,2159.41728,0.014423077,0.011235955,0.016806723,7004938,12192635,0.33750299,0.265074852,0,'WT','Octopamine_03','Octopamine'
1823,23,1,283.2146308,2180.354054,0,NaN,NaN,8397650,19077397,0.404604863,0.414753513,0,'WT','Octopamine_03','Octopamine'
1824,24,1,282.4741625,2118.029259,0.028846154,0.02247191,0.033613445,14355187,22014926,0.691643313,0.478617072,0,'WT','Octopamine_03','Octopamine'
1825,25,1,296.8249622,2200.962846,0.048076923,0.02247191,0.067226891,6583452,17938296,0.317195489,0.389988806,0,'WT','Octopamine_03','Octopamine'
